ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma20,ma60,ma120,macd_diff,macd_dea,macd_hist,rsi14,daily_return,volatility20,drawdown,volume_ma20
688017.SH,2025-11-27,145.01,147.55,144.2,144.8,145.31,-0.51,-0.351,27959.64,407693.571,144.536,149.286,159.124,,-4.098570654078657,-4.155236017902162,0.11333072764701058,41.824334635779586,-0.0035097378019406378,0.3815209445770513,-0.20522531423239465,35907.9965
688017.SH,2025-11-28,144.4,147.35,143.0,146.93,144.8,2.13,1.471,32613.73,475005.953,145.252,148.4705,159.05800000000002,,-3.7342112657465236,-4.071031067471035,0.673639603449022,45.17491943801089,0.01470994475138121,0.37674368160075744,-0.1935342225149569,34326.7465
688017.SH,2025-12-01,146.71,149.9,146.53,149.9,146.93,2.97,2.0214,35684.79,529618.461,146.13,147.9905,159.04366666666667,,-3.1692663174436007,-3.8906781174655483,1.4428236000438952,49.53903586756374,0.020213707207513698,0.38060975388616247,-0.17723255941599425,33719.083999999995
688017.SH,2025-12-02,149.97,149.97,144.12,144.39,149.9,-5.51,-3.6758,34518.87,504531.019,146.26600000000002,147.48,158.92766666666665,,-3.130072795924889,-3.738557053157417,1.216968514465056,42.74156570294108,-0.03675783855903947,0.3870261999726045,-0.20747571216861527,33435.846000000005
688017.SH,2025-12-03,144.92,145.98,142.86,145.45,144.39,1.06,0.7341,19869.36,285857.045,146.294,147.22750000000002,158.69033333333334,,-2.9791368711347275,-3.5866730167528793,1.2150722912363037,44.324287180656135,0.00734122861694031,0.37845571101810166,-0.20165761018716732,32754.275
688017.SH,2025-12-04,150.0,157.66,149.32,153.21,145.45,7.76,5.3352,93297.52,1429965.349,147.97600000000003,146.84300000000002,158.66966666666667,,-2.207900612440028,-3.310918535890309,2.206035846900562,54.28639124221545,0.053351667239601275,0.3418782065584791,-0.1590647126626049,34070.3545
688017.SH,2025-12-05,152.0,157.5,151.43,157.49,153.21,4.28,2.7936,60830.22,944534.89,150.08800000000002,146.89100000000002,158.89366666666666,,-1.2370699184491514,-2.8961488124020778,3.318157787905853,58.678088755391556,0.02793551334769262,0.3445119783961268,-0.1355727537186453,35105.764
688017.SH,2025-12-08,157.32,159.8,155.07,158.92,157.49,1.43,0.908,58745.64,926072.651,151.892,147.211,159.08983333333333,,-0.3482758428899331,-2.386574218499649,4.076596751219432,60.058745029565216,0.009079941583592488,0.33135009313920943,-0.12772380481914491,36281.4905
688017.SH,2025-12-09,157.11,160.77,156.61,157.79,158.92,-1.13,-0.711,39424.23,625333.051,154.572,147.598,158.908,,0.26189929713953575,-1.856879515371812,4.237557625022696,58.3982704002138,-0.007110495846966991,0.32616699953244516,-0.13392612108238655,36728.5155
688017.SH,2025-12-10,156.61,158.94,156.13,158.27,157.79,0.48,0.3042,32530.9,512490.126,157.136,148.1655,158.8375,,0.7752627339473577,-1.3304510655079782,4.211427598910672,58.917855365423755,0.003042017871855096,0.3140616423301784,-0.13129150886437224,36426.264
688017.SH,2025-12-11,158.19,158.9,153.8,153.84,158.27,-4.43,-2.799,40635.61,633183.616,157.262,148.4675,158.71016666666665,,0.8152453384669229,-0.901311784712998,3.4331142463598416,52.4117509384969,-0.027990143425791425,0.33363265738089726,-0.15560678412646134,37103.0055
688017.SH,2025-12-12,153.29,155.0,150.79,153.5,153.84,-0.34,-0.221,51119.9,781812.194,156.464,148.953,158.50383333333332,,0.810157688578073,-0.5590178900547839,2.738351157265714,51.93770900295584,-0.0022100884035362034,0.3158121469060045,-0.15747296778088804,38394.33700000001
688017.SH,2025-12-15,153.0,157.77,152.2,153.67,153.5,0.17,0.1107,42062.12,656366.202,155.414,149.398,158.29783333333333,,0.8105003254050018,-0.2851142469628267,2.191229144735657,52.17064537264201,0.0011074918566773562,0.31565758044635134,-0.1565398759536748,39517.461
688017.SH,2025-12-16,152.99,155.35,149.9,150.68,153.67,-2.99,-1.9457,26722.6,405223.24,153.99200000000002,149.626,157.94583333333333,,0.5630137835981373,-0.11548864085063394,1.3570048488975424,47.784094734553086,-0.0194572785839785,0.32462544966378165,-0.1729513145617212,39684.414000000004
688017.SH,2025-12-17,151.0,155.0,150.03,154.66,150.68,3.98,2.6414,29266.69,447009.752,153.27,150.165,157.51699999999997,,0.6801908373551555,0.04364725479052396,1.273087165129263,53.40068840405741,0.02641359171754698,0.32930442695636314,-0.15110598825402055,40120.9685
688017.SH,2025-12-18,152.17,156.22,151.48,151.76,154.66,-2.9,-1.8751,26082.51,400212.27,152.85399999999998,150.657,157.05666666666667,,0.5329057274798004,0.14149894932837925,0.7828135563028422,49.244214855193604,-0.018750808224492488,0.3333854997836411,-0.1670234370711895,40311.297
688017.SH,2025-12-19,152.9,156.28,152.9,154.14,151.76,2.38,1.5683,28150.9,435608.737,152.982,151.1965,156.58916666666664,,0.6012959607401172,0.23345835161072684,0.7356752182587807,52.51110036482133,0.01568265682656822,0.33542536148118485,-0.1539601514902026,39578.7765
688017.SH,2025-12-22,157.27,160.85,155.15,159.35,154.14,5.21,3.38,52834.05,835792.041,154.118,151.8885,156.41299999999998,148.85666666666665,1.063638212317386,0.3994943237520587,1.3282877771306545,58.767612566766104,0.03380044115738934,0.3500110567526419,-0.12536363137384055,40417.821
688017.SH,2025-12-23,159.24,159.24,155.6,156.35,159.35,-3.0,-1.8826,33407.95,525159.897,155.252,152.5205,156.14566666666667,149.11883333333336,1.174434697600816,0.5544823985218101,1.2399045981580117,54.32906730086597,-0.018826482585503568,0.35492330746341655,-0.14182995773642904,39959.55
688017.SH,2025-12-24,156.38,159.96,155.6,159.75,156.35,3.4,2.1746,34221.73,540888.178,156.26999999999998,153.2425,155.9658333333333,149.42391666666668,1.519082260741925,0.7474023709658332,1.5433597795521836,58.183761378034674,0.02174608250719534,0.3595390646314986,-0.12316812119216203,39998.948
688017.SH,2025-12-25,160.89,170.0,159.82,167.24,159.75,7.49,4.6886,72028.71,1191681.63,159.36599999999999,154.3645,155.78616666666667,149.81716666666665,2.3692866790349285,1.0717792325796522,2.5950148929105525,65.15992557141976,0.046885758998435056,0.3871761424374511,-0.08205719304023262,42202.4015
688017.SH,2025-12-26,167.2,172.0,165.2,169.48,167.24,2.24,1.3394,61369.79,1032276.575,162.434,155.49200000000002,155.65233333333333,150.22866666666667,3.1870902924663653,1.494841444556995,3.3844976958187405,66.93645353314177,0.013393924898349452,0.3868796393764482,-0.06976233602283333,43640.2045
688017.SH,2025-12-29,168.42,179.45,168.11,175.01,169.48,5.53,3.2629,83248.97,1451660.766,165.56599999999997,156.7475,155.706,150.69491666666667,4.232639103075428,2.042400976260682,4.380476253629492,70.88367367161275,0.03262921878687752,0.3947447899504037,-0.039409407761128556,46018.4135
688017.SH,2025-12-30,172.02,200.0,171.5,191.1,175.01,16.09,9.1938,149692.73,2760467.222,172.51600000000002,159.083,155.91266666666667,151.32808333333332,6.287098836708452,2.891340548350236,6.7915165767164325,78.81021939439418,0.09193760356551062,0.4598838419724861,0.0,51777.1065
688017.SH,2025-12-31,191.07,196.52,185.21,192.1,191.1,1.0,0.5233,112156.56,2145182.213,178.986,161.4155,156.10133333333334,151.93899999999996,7.9048425159171245,3.8940409418636137,8.021603148107022,79.18941244731397,0.005232862375719627,0.46037977023270044,0.0,56391.4665
688017.SH,2026-01-05,187.5,196.0,187.03,191.06,192.1,-1.04,-0.5414,100185.97,1917090.78,183.75,163.308,156.28366666666668,152.54708333333332,8.999258874090117,4.915084528308914,8.168348691562406,77.63344399408298,-0.005413846954711032,0.4412876173693233,-0.005413846954711032,56735.889
688017.SH,2026-01-06,191.36,203.77,191.36,199.8,191.06,8.74,4.5745,112850.29,2219699.366,189.81400000000002,165.4235,156.73033333333336,153.22158333333334,10.451359908281603,6.022339604303452,8.858040607956301,81.01031323806427,0.045744792211870555,0.45444040573757594,0.0,59336.8925
688017.SH,2026-01-07,195.0,198.66,189.18,190.88,199.8,-8.92,-4.4645,108176.58,2087339.2,192.988,167.0215,157.1635,153.79649999999998,10.758375135545236,6.96954671055181,7.5776568499868535,69.48063899811781,-0.04464464464464468,0.4975335099010202,-0.04464464464464468,61808.4395
688017.SH,2026-01-08,189.0,194.66,188.0,191.0,190.88,0.12,0.0629,69907.9,1340199.411,192.96800000000002,168.682,157.79233333333332,154.34883333333335,10.885884215190003,7.752814211479449,6.266140007421109,69.54343885673198,0.0006286672254820491,0.4948245104478797,-0.04404404404404405,63332.62300000001
688017.SH,2026-01-09,190.0,199.77,190.0,195.7,191.0,4.7,2.4607,87825.44,1720297.801,193.688,170.5535,158.37150000000003,154.943,11.236657605621787,8.449582890307918,5.574149430627738,71.97574687719892,0.024607329842931902,0.49669262121301,-0.02052052052052067,66097.35
688017.SH,2026-01-12,196.08,199.88,191.83,198.0,195.7,2.3,1.1753,94856.33,1861843.822,195.076,172.7615,159.0606666666667,155.53975,11.56690276786182,9.073046865818698,4.987711804086242,73.10757963462672,0.011752682677567794,0.474729261696994,-0.009009009009009028,68808.38600000001
688017.SH,2026-01-13,197.88,215.24,195.0,205.0,198.0,7.0,3.5354,143387.71,2975491.459,196.11599999999999,175.3365,159.93400000000003,156.17300000000003,12.252229857732374,9.708883464201435,5.086692787061878,76.25129381453178,0.03535353535353525,0.4773662097282988,0.0,73421.7765
688017.SH,2026-01-14,203.0,220.66,198.6,200.0,205.0,-5.0,-2.439,145357.15,3024784.175,197.94,177.653,160.6726666666667,156.76558333333332,12.250680086460221,10.217242788653193,4.066874595614056,69.96027055649648,-0.024390243902439046,0.49543978202254063,-0.024390243902439046,78586.528
688017.SH,2026-01-15,199.6,205.8,195.08,200.87,200.0,0.87,0.435,99746.3,1988296.026,199.914,180.1625,161.41383333333334,157.31725,12.179258697726084,10.609645970467772,3.139225454516623,70.41761270113103,0.004350000000000076,0.481302747266305,-0.020146341463414652,82237.713
688017.SH,2026-01-16,201.03,228.66,201.03,220.5,200.87,19.63,9.7725,156545.63,3395532.602,204.87400000000002,183.4545,162.49383333333333,158.0680833333333,13.550432724242313,11.19780332122268,4.705258806039264,78.40606608803643,0.0977248966993578,0.5634660267781582,0.0,88601.66
688017.SH,2026-01-19,223.0,224.92,213.8,214.35,220.5,-6.15,-2.7891,117041.39,2555126.275,208.144,186.584,163.49116666666666,158.781,13.97969519260414,11.754181695498973,4.451026994210334,71.85895260041447,-0.02789115646258511,0.5723388240016486,-0.02789115646258511,93149.604
688017.SH,2026-01-20,214.42,223.3,212.61,216.44,214.35,2.09,0.975,91895.86,1993758.519,210.43200000000002,189.699,164.44016666666667,159.49891666666664,14.323422822316616,12.268029920862503,4.110785802908225,72.69344609227335,0.009750408210870143,0.5730464156876961,-0.018412698412698436,96336.852
688017.SH,2026-01-21,212.78,219.97,210.5,215.0,216.44,-1.44,-0.6653,78433.63,1683120.643,213.43200000000002,192.4815,165.35083333333336,160.20350000000002,14.31462341172309,12.677348619034621,3.2745495853769384,71.1284017886729,-0.006653114026982099,0.5759729143957848,-0.024943310657596363,97616.831
688017.SH,2026-01-22,216.0,221.03,207.89,211.7,215.0,-3.3,-1.5349,81840.67,1747403.218,215.598,195.249,166.21383333333333,160.88575,13.881351811836709,12.91814925759504,1.926405108483337,67.53978422227704,-0.015348837209302357,0.5733345638229197,-0.03990929705215429,100038.46699999999
688017.SH,2026-01-23,211.5,224.5,211.5,216.21,211.7,4.51,2.1304,80359.23,1746396.58,214.74,198.072,167.11883333333336,161.60083333333333,13.743474041990282,13.08321421447409,1.3205196550323848,69.78353717541718,0.021303731695796024,0.573276578618059,-0.019455782312925107,102345.34199999999
688017.SH,2026-01-26,225.0,229.68,203.68,204.4,216.21,-11.81,-5.4623,115530.23,2462211.59,212.75,199.93,167.8601666666667,162.23916666666665,12.536721099324382,12.973915591444149,-0.874388984239534,58.39962070086613,-0.05462282040608668,0.6122921572405547,-0.07301587301587298,104520.41799999999
688017.SH,2026-01-27,203.7,224.1,200.94,221.0,204.4,16.6,8.1213,125591.32,2657945.783,213.66199999999998,202.506,168.82283333333334,163.00033333333334,12.772607299807532,12.933653933116826,-0.3220932666185874,66.63787662553554,0.08121330724070441,0.6614917839060065,0.0,107731.4945
688017.SH,2026-01-28,218.0,219.88,208.89,210.54,221.0,-10.46,-4.733,80315.96,1709290.222,212.76999999999998,204.2825,169.67350000000002,163.69225,11.977445692780833,12.742412285049628,-1.5299331845375903,58.743688351243414,-0.047330316742081435,0.6920714191384235,-0.047330316742081435,107584.844
688017.SH,2026-01-29,210.4,224.22,210.2,212.46,210.54,1.92,0.9119,91245.65,1985136.211,212.92200000000003,205.3505,170.63783333333333,164.34625000000003,11.371123115278095,12.468154451095323,-2.1940626716344553,59.68770165965785,0.009119407238529664,0.6210811873698909,-0.03864253393665151,104662.49
688017.SH,2026-01-30,212.96,241.98,205.12,229.0,212.46,16.54,7.785,147291.4,3267485.728,215.48000000000002,207.19549999999998,171.94616666666667,165.13799999999998,12.085928809653097,12.391709322806879,-0.6115610263075624,66.74667785504761,0.07784994822554836,0.6713122228881365,0.0,106419.232
688017.SH,2026-02-02,226.0,232.28,216.28,219.28,229.0,-9.72,-4.2445,113605.5,2533922.586,218.456,208.6065,172.91916666666668,165.79758333333334,11.73284576325571,12.259936610896645,-1.0541816952818692,60.087732975227844,-0.04244541484716158,0.6947959593743832,-0.04244541484716158,107090.2085
688017.SH,2026-02-03,220.54,230.0,216.0,224.99,219.28,5.71,2.604,110344.82,2478793.128,219.254,209.86600000000004,174.06016666666667,166.51749999999998,11.778004678320372,12.16355022438139,-0.7710910921220382,62.45723224314368,0.026039766508573647,0.6839604751771778,-0.01751091703056762,106964.93499999998
688017.SH,2026-02-04,221.56,223.99,212.5,216.51,224.99,-8.48,-3.7691,87283.59,1890596.781,220.448,211.14749999999998,175.12666666666667,167.20341666666667,11.002696082677943,11.931379396040702,-1.8573666267255184,57.04117697097868,-0.037690564025067874,0.6774349244544197,-0.054541484716157274,105920.2855
688017.SH,2026-02-05,210.0,211.82,202.8,205.12,216.51,-11.39,-5.2607,80441.67,1658421.489,218.98000000000002,211.8535,176.0445,167.77108333333334,9.361269734722441,11.417357463777051,-4.1121754581092205,50.68374651164833,-0.052607269872061324,0.7098303300323324,-0.10427947598253273,106446.974
688017.SH,2026-02-06,202.0,224.68,198.48,217.4,205.12,12.28,5.9867,122211.14,2616926.611,216.66,212.93849999999998,177.21916666666667,168.44016666666667,8.948171943763299,10.923520359774301,-3.950696832022004,56.334321920012606,0.059867394695787945,0.7337077884295247,-0.05065502183406112,108166.259
688017.SH,2026-02-09,221.0,227.0,215.5,226.12,217.4,8.72,4.011,88915.46,1970498.504,218.02800000000002,214.34449999999998,178.5245,169.17025,9.218158894507411,10.582448066720923,-2.7285783444270244,59.85209847847919,0.04011039558417662,0.743361152890992,-0.012576419213973788,107869.2155
688017.SH,2026-02-10,226.5,233.78,225.0,229.0,226.12,2.88,1.2737,82858.95,1897416.604,218.83,215.54449999999997,179.94466666666668,169.93158333333335,9.554380478201438,10.376834549017026,-1.644908141631177,60.970459861209925,0.012736600035379464,0.7364995240683275,0.0,104842.7775
688017.SH,2026-02-11,228.0,236.8,225.01,228.8,229.0,-0.2,-0.0873,61530.46,1416120.489,221.288,216.98449999999997,181.34516666666664,170.60233333333332,9.692965702141777,10.240060779641977,-1.0941901550004012,60.843707175271106,-0.0008733624454148048,0.7280770477869013,-0.0008733624454148048,100651.443
688017.SH,2026-02-12,230.51,237.66,229.79,234.48,228.8,5.68,2.4825,73563.79,1720232.303,227.16,218.66500000000002,182.81783333333337,171.3275,10.144188134549239,10.22088625062343,-0.15339623214838127,63.18454281871199,0.024825174825174656,0.730440043056038,0.0,99342.3175
688017.SH,2026-02-13,231.0,242.53,228.25,242.38,234.48,7.9,3.3692,99918.58,2373978.672,232.156,219.75900000000001,184.4595,172.0875,11.01230612991634,10.379170226482012,1.2662718068686551,66.21019165572034,0.0336915728420335,0.6588495481107577,0.0,96510.965
688017.SH,2026-02-24,242.42,248.42,226.0,232.7,242.38,-9.68,-3.9937,130951.59,3086510.608,233.47200000000004,220.67649999999998,185.9725,172.78491666666665,10.794765458139409,10.462289272813493,0.6649523706518323,59.73234265072237,-0.03993728855516132,0.6682795757291495,-0.03993728855516132,97206.475
688017.SH,2026-02-25,228.05,237.88,223.01,236.6,232.7,3.9,1.676,94006.93,2157291.295,234.99200000000002,221.68449999999999,187.52666666666664,173.54025,10.812421450813986,10.532315708413591,0.5602114848007886,61.37210514706866,0.016759776536312776,0.6694095979809906,-0.02384685205049919,97312.0285
688017.SH,2026-02-26,233.0,243.95,230.9,237.03,236.6,0.43,0.1817,87770.45,2091416.355,236.638,222.786,189.052,174.26541666666668,10.737338009737812,10.573320168678435,0.32803568211875245,61.557979437433,0.0018174133558748196,0.6680773901339976,-0.022072778282036465,97778.8695
688017.SH,2026-02-27,233.0,237.9,229.3,232.37,237.03,-4.66,-1.966,57213.52,1335099.684,236.21599999999998,223.8195,190.52966666666669,174.91266666666667,10.184411233854888,10.495538381713727,-0.6222542957176778,58.28475772780438,-0.01965995865502257,0.670053298657439,-0.041298787028632655,96547.512
688017.SH,2026-03-02,224.0,235.0,222.35,227.55,232.37,-4.82,-2.0743,84157.9,1913594.894,233.25,224.3865,191.90033333333335,175.54433333333333,9.250643403931178,10.246559386157218,-1.9918319644520786,55.0256263577046,-0.02074278090975601,0.6735205270803888,-0.061184916247215004,96737.4455
688017.SH,2026-03-03,226.9,229.0,209.05,209.58,227.55,-17.97,-7.8972,104316.82,2260971.692,228.62600000000003,224.6455,192.98,176.05200000000002,6.980134210641324,9.59327435105404,-5.226280280825431,44.93691214854428,-0.07897165458141064,0.7061019593605117,-0.13532469675715808,96176.775
688017.SH,2026-03-04,208.91,214.88,208.91,211.2,209.58,1.62,0.773,58432.72,1241869.454,223.546,224.1555,194.05116666666666,176.55458333333334,5.2509303217601655,8.724805545195265,-6.947750446870199,45.8998993575783,0.007729745204694938,0.6423232302900375,-0.12864097697829857,92818.845
688017.SH,2026-03-05,217.95,218.18,211.66,212.99,211.2,1.79,0.8475,44026.24,946779.48,218.738,224.27799999999996,195.10266666666666,177.07316666666665,3.979093311135216,7.775663098383255,-7.593139574496078,47.00279798882009,0.008475378787878851,0.6196403262136068,-0.12125587919795355,91004.35900000001
688017.SH,2026-03-06,212.66,216.88,211.69,212.45,212.99,-0.54,-0.2535,35822.47,766749.533,214.754,224.2775,196.237,177.58233333333334,2.894217096985926,6.79937389810379,-7.810313602235727,46.69354084163767,-0.0025353302971971026,0.6190716109141114,-0.12348378579090691,88233.2
688017.SH,2026-03-09,204.03,209.66,200.1,208.34,212.45,-4.11,-1.9346,59425.09,1211869.114,210.91199999999998,223.24449999999996,197.28516666666664,177.98775000000003,1.6833970762480135,5.776178533732635,-8.185562914969243,44.30422311706351,-0.019345728406683804,0.5508422513847189,-0.14044063041505073,83839.8845
688017.SH,2026-03-10,212.04,217.3,211.0,215.8,208.34,7.46,3.5807,54413.47,1165302.465,212.156,223.07049999999998,198.32833333333335,178.499,1.3106646146870276,4.883075749923513,-7.144822270472972,49.368522655173486,0.0358068541806662,0.5486943089967409,-0.10966251340869704,80880.283
688017.SH,2026-03-11,214.66,215.55,208.35,208.7,215.8,-7.1,-3.2901,46716.07,988295.059,211.656,222.256,199.18183333333334,179.03775000000002,0.4373196420715715,3.993924528353125,-7.113209772563107,45.15977317853413,-0.032900834105653476,0.5511561612402935,-0.138955359353082,77698.8455
688017.SH,2026-03-12,207.96,210.68,203.0,204.71,208.7,-3.99,-1.9118,38129.86,785515.453,210.0,221.666,199.94500000000002,179.51741666666666,-0.5701992925083061,3.081099764180839,-7.3025981133782905,42.944100099387875,-0.019118351701006175,0.5395494906172023,-0.15541711362323618,75241.159
688017.SH,2026-03-13,202.51,204.34,197.6,198.0,204.71,-6.71,-3.2778,46016.19,923659.707,207.10999999999999,221.31,200.61516666666665,179.76158333333333,-1.8883386367801904,2.0872120839886334,-7.951101441537648,39.43963956012128,-0.03277807630306295,0.5192079346776569,-0.18310091591715483,73519.885
688017.SH,2026-03-16,195.51,197.98,189.7,196.25,198.0,-1.75,-0.8838,50530.98,976107.04,204.692,220.2525,201.24816666666666,180.04283333333333,-3.0391505032407053,1.0619395665427658,-8.202180139566941,38.555930975944094,-0.008838383838383868,0.4665446591946764,-0.19032098357950322,69935.87700000001
688017.SH,2026-03-17,197.46,198.49,190.51,190.51,196.25,-5.74,-2.9248,35343.17,686064.842,199.634,218.47200000000004,201.85933333333335,180.28474999999997,-4.364041276071731,-0.02325660198013357,-8.681569348183196,35.728153474541784,-0.029248407643312158,0.4425578665595692,-0.214002805512006,67257.2625
688017.SH,2026-03-18,192.8,197.49,191.3,194.8,190.51,4.29,2.2519,33981.61,661795.264,196.85399999999998,216.76200000000003,202.5476666666667,180.52575,-5.010106225998356,-1.0206265267837782,-7.978959398429156,39.310734374162074,0.022518502965723775,0.44998234482043437,-0.19630332535687756,64813.3955
688017.SH,2026-03-19,190.02,193.95,189.0,189.65,194.8,-5.15,-2.6437,36341.63,695063.844,193.842,214.80450000000002,203.14733333333334,180.72258333333332,-5.870013451997863,-1.9905039118265953,-7.7590190803425365,36.668320348409345,-0.026437371663244336,0.45399563165425466,-0.21755095304893135,63553.95399999999
688017.SH,2026-03-20,192.8,193.03,186.0,186.02,189.65,-3.63,-1.9141,36152.67,685601.646,191.446,212.38150000000002,203.73633333333333,180.84108333333333,-6.766407848983249,-2.945684699257926,-7.641446299450646,34.88818835137225,-0.01914052201423677,0.43713134573486606,-0.23252743625711692,61683.398
688017.SH,2026-03-23,183.71,193.5,180.03,180.88,186.02,-5.14,-2.7631,67166.69,1255990.273,188.372,209.3065,204.17333333333335,180.84516666666667,-7.801629580536087,-3.9168736755135583,-7.769511810045057,32.48346708598366,-0.02763143747984098,0.40686043900612917,-0.2537338064196716,60045.8035
688017.SH,2026-03-24,183.6,185.5,176.1,181.99,180.88,1.11,0.6137,44571.64,802627.842,186.668,206.77100000000002,204.6771666666667,180.86691666666667,-8.43524626958137,-4.820548194327121,-7.229396150508498,33.548675312260045,0.006136665192392865,0.4010465288333829,-0.2491542206452677,55726.806
688017.SH,2026-03-25,183.05,189.85,183.05,187.97,181.99,5.98,3.2859,49128.14,920454.206,185.302,204.3395,205.241,180.91508333333334,-8.358504401801099,-5.528139435821917,-5.660729931958365,39.1212158692349,0.032858948293862156,0.41993507394642315,-0.22448221800478585,53482.866500000004
688017.SH,2026-03-26,187.92,193.33,186.6,188.3,187.97,0.33,0.1756,51148.99,970703.104,185.03199999999998,201.90300000000002,205.7235,181.06824999999998,-8.17680060907523,-6.057871670472579,-4.2378578772053,39.42310954176489,0.0017555992977602575,0.4199099110107795,-0.2231207195313144,51651.7935
688017.SH,2026-03-27,185.01,190.28,182.8,187.66,188.3,-0.64,-0.3399,39583.22,739114.591,185.35999999999999,199.6675,206.24533333333332,181.19549999999998,-7.992311305838996,-6.444759597545863,-3.095103416586266,39.01898545984521,-0.0033988316516198047,0.4194820708905029,-0.22576120141925904,50770.2785
688017.SH,2026-03-30,183.0,192.12,183.0,191.26,187.66,3.6,1.9184,41323.45,779614.026,187.436,197.853,206.7705,181.36816666666667,-7.469508446541795,-6.64970936734505,-1.6395981583934898,42.58432997570848,0.019183629969093063,0.4300940251297236,-0.21090849079957097,48628.556
688017.SH,2026-03-31,191.99,194.85,187.1,187.16,191.26,-4.1,-2.1437,41429.83,790145.745,188.47,196.73200000000003,207.1025,181.44433333333333,-7.30184799043667,-6.7801370919633746,-1.0434217969465909,39.734979394356586,-0.02143678761894796,0.34470673926740164,-0.22782407789421566,45484.2065
688017.SH,2026-04-01,192.11,205.68,192.11,201.99,187.16,14.83,7.9237,92425.9,1845542.023,191.274,196.2715,207.64433333333335,181.64833333333334,-5.904258197300891,-6.604961313030878,1.4014062314599744,52.19483179222269,0.07923701645650794,0.45627590928529493,-0.16663916164700054,47183.8655
688017.SH,2026-04-02,200.0,200.76,192.58,193.5,201.99,-8.49,-4.2032,45663.02,895328.45,192.31400000000002,195.297,207.95250000000001,181.82924999999997,-5.419260402709597,-6.367821130966622,1.89712145651405,46.29387607519448,-0.04203178375167094,0.4759277645363094,-0.20166680419176497,47265.7045
688017.SH,2026-04-03,193.49,195.0,186.51,187.3,193.5,-6.2,-3.2041,44762.45,847178.659,192.24200000000002,194.0395,207.88916666666668,181.90091666666663,-5.47210531688782,-6.188677968150862,1.4331453025260839,42.51385658580445,-0.0320413436692506,0.4858426234263844,-0.22724647248122776,47712.7035
688017.SH,2026-04-07,187.9,189.49,183.41,185.66,187.3,-1.64,-0.8756,30490.48,567862.637,191.122,192.90550000000002,207.78183333333334,181.94158333333334,-5.581974063701097,-6.067337187260909,0.9707262471196252,41.54746776855526,-0.00875600640683405,0.48338691912810444,-0.23401270731908574,46265.973
688017.SH,2026-04-08,195.0,203.5,193.0,203.45,185.66,17.79,9.582,71686.86,1430841.837,194.38,192.288,207.98833333333334,182.136,-4.185296027002664,-5.690928955209261,3.0112658564131927,53.81236472257699,0.09582031670796076,0.5869442249073923,-0.16061556234012708,47129.6425
688017.SH,2026-04-09,199.99,202.12,197.35,199.28,203.45,-4.17,-2.0496,39799.76,794983.83,193.838,191.817,207.97966666666665,182.35500000000002,-3.3759864993670874,-5.2279404640408265,3.703907929347478,51.10546180001826,-0.02049643647087729,0.5799804785484435,-0.17781995214126578,46783.827000000005
688017.SH,2026-04-10,202.1,207.98,201.08,204.0,199.28,4.72,2.3685,50437.54,1032432.468,195.938,191.7815,208.19833333333332,182.6809166666667,-2.3269150859846093,-4.647735388429584,4.641640604889949,53.930318616759585,0.02368526696105988,0.5828175940854909,-0.1583463982176747,47399.211
688017.SH,2026-04-13,201.0,206.5,200.02,202.98,204.0,-1.02,-0.5,39534.54,804451.104,199.074,192.03050000000002,208.39800000000002,183.09516666666667,-1.5598430089928286,-4.030156912542233,4.940627807098808,53.214815535164476,-0.0050000000000000044,0.5700141432547632,-0.16255466622658643,47075.1285
688017.SH,2026-04-14,206.19,207.85,202.73,206.9,202.98,3.92,1.9312,44242.27,908834.735,203.322,192.56300000000002,208.58466666666666,183.47808333333333,-0.6283780710762699,-3.3498011442490405,5.442846146345541,55.65005772942984,0.01931224751207017,0.5717774824549615,-0.14638171466292593,46760.693
688017.SH,2026-04-15,209.0,213.82,205.88,206.5,206.9,-0.4,-0.1933,59752.48,1255402.682,203.932,193.3625,208.72633333333334,183.8935,0.07665432268831296,-2.66451005086157,5.482328747099766,55.33355243842395,-0.0019333011116481336,0.5592738215167975,-0.14803201584289127,47981.1585
688017.SH,2026-04-16,212.0,213.77,204.0,207.98,206.5,1.48,0.7167,50055.15,1039493.862,205.67200000000003,194.0215,208.77599999999998,184.355,0.7462192542965909,-1.982364189829938,5.457166888253058,56.3233604827878,0.007167070217917626,0.5553953980496078,-0.14192590147701956,48784.8355
688017.SH,2026-04-17,206.0,213.74,202.28,213.0,207.98,5.02,2.4137,58150.86,1215355.609,207.47200000000004,195.18900000000002,208.99266666666665,184.83266666666665,1.662759081006243,-1.253339535662702,5.83219723333789,59.59406570391395,0.0241369362438697,0.5477861545769867,-0.12121462166845443,49875.297
688017.SH,2026-04-20,214.33,216.33,209.36,210.77,213.0,-2.23,-1.0469,60970.01,1294017.385,209.03000000000003,196.4265,209.15766666666667,185.28574999999998,2.184005280496649,-0.5658705724308318,5.499751705854962,57.53298533449266,-0.010469483568075089,0.5432761909961289,-0.13041505074676119,51116.164000000004
688017.SH,2026-04-21,212.14,216.25,207.17,213.32,210.77,2.55,1.2098,50921.93,1076902.593,210.314,198.0485,209.038,185.76591666666667,2.7709189093794464,0.10148732393122385,5.338863170896445,59.2677873369938,0.012098495990890523,0.527963661203556,-0.11989438072448222,50303.926
