ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,source_file,stock_name,short_ma,long_ma,target_position,trade_signal,position,market_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,running_peak,drawdown,short_window,long_window
688017.SH,2026-03-12,207.96,210.68,203.0,204.71,208.7,-3.99,-1.9118,38129.86,785515.453,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,221.666,199.94500000000002,1.0,0,1.0,-0.019118351701006175,0.0,0.0,-0.019118351701006175,107440.63686595265,163912.2427736406,127211.4775222002,-0.1554171136232363,20,60
688017.SH,2026-03-13,202.51,204.34,197.6,198.0,204.71,-6.71,-3.2778,46016.19,923659.707,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,221.31,200.61516666666665,1.0,0,1.0,-0.03277807630306295,0.0,0.0,-0.03277807630306295,103918.93947271076,158539.51477300003,127211.4775222002,-0.18310091591715516,20,60
688017.SH,2026-03-16,195.51,197.98,189.7,196.25,198.0,-1.75,-0.8838,50530.98,976107.04,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,220.2525,201.24816666666666,1.0,0,1.0,-0.008838383838383868,0.0,0.0,-0.008838383838383868,103000.46399757317,157138.28168788512,127211.4775222002,-0.19032098357950344,20,60
688017.SH,2026-03-17,197.46,198.49,190.51,190.51,196.25,-5.74,-2.9248,35343.17,686064.842,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,218.47200000000004,201.85933333333335,1.0,0,1.0,-0.029248407643312158,0.0,0.0,-0.029248407643312158,99987.86443912184,152542.23716870826,127211.4775222002,-0.21400280551200623,20,60
688017.SH,2026-03-18,192.8,197.49,191.3,194.8,190.51,4.29,2.2519,33981.61,661795.264,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,216.76200000000003,202.5476666666667,1.0,0,1.0,0.022518502965723775,0.0,0.0,0.022518502965723775,102239.44146103058,155977.25998878994,127211.4775222002,-0.1963033253568779,20,60
688017.SH,2026-03-19,190.02,193.95,189.0,189.65,194.8,-5.15,-2.6437,36341.63,695063.844,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,214.80450000000002,203.14733333333334,1.0,0,1.0,-0.026437371663244336,0.0,0.0,-0.026437371663244336,99536.49934848282,151853.6311954518,127211.4775222002,-0.21755095304893157,20,60
688017.SH,2026-03-20,192.8,193.03,186.0,186.02,189.65,-3.63,-1.9141,36152.67,685601.646,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,212.38150000000002,203.73633333333333,1.0,0,1.0,-0.01914052201423677,0.0,0.0,-0.01914052201423677,97631.3187914831,148947.07342461345,127211.4775222002,-0.23252743625711714,20,60
688017.SH,2026-03-23,183.71,193.5,180.03,180.88,186.02,-5.14,-2.7631,67166.69,1255990.273,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,209.3065,204.17333333333335,1.0,0,1.0,-0.02763143747984098,0.0,0.0,-0.02763143747984098,94933.62511022182,144831.45167747597,127211.4775222002,-0.2537338064196718,20,60
688017.SH,2026-03-24,183.6,185.5,176.1,181.99,180.88,1.11,0.6137,44571.64,802627.842,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,206.77100000000002,204.6771666666667,1.0,0,1.0,0.006136665192392865,0.0,0.0,0.006136665192392865,95516.20098302339,145720.23380574887,127211.4775222002,-0.24915422064526793,20,60
688017.SH,2026-03-25,183.05,189.85,183.05,187.97,181.99,5.98,3.2859,49128.14,920454.206,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,204.3395,205.241,0.0,-1,1.0,0.032858948293862156,0.0,0.0,0.032858948293862156,98654.7628923507,150508.44743374147,127211.4775222002,-0.22448221800478618,20,60
